iter,LR0.9_E0.0_Time,LR0.9_E0.0_Rewards,LR0.9_E0.0_Steps,LR0.9_E0.0_Convergence,LR0.9_E0.5_Time,LR0.9_E0.5_Rewards,LR0.9_E0.5_Steps,LR0.9_E0.5_Convergence,LR0.9_E0.7_Time,LR0.9_E0.7_Rewards,LR0.9_E0.7_Steps,LR0.9_E0.7_Convergence,LR0.9_E0.9_Time,LR0.9_E0.9_Rewards,LR0.9_E0.9_Steps,LR0.9_E0.9_Convergence
1238,0.187654344,-12.6,110.56,8.2148606118,0.176668063,19.86,82.14,7.3985342422,0.177497206,-165.8,189.02,9.1221722469,0.173962261,22.7,79.3,8.8688856658
1239,0.187803245,-171.12,188.28,7.9447109789,0.176751668,-142.6,177.94,7.1426154709,0.177612138,-7.24,109.24,9.7287312177,0.174075545,18.66,83.34,8.7494928218
1240,0.187949598,-120.34,175.88,7.9041231925,0.176936623,17.16,84.84,6.9507220578,0.177700614,-126.18,167.58,9.7850829349,0.174204272,-74.72,152.48,8.3751155089
1241,0.188104239,-27.42,127.4,7.730219296,0.177044574,51.4,50.6,7.0528110585,0.177811449,15,87,10.7645506733,0.174425022,21.88,80.12,8.133382792
1242,0.188243949,51.88,50.12,7.5720315586,0.177161395,38.28,63.72,7.1303488286,0.177927765,51.7,50.3,11.3061538068,0.174547293,22.06,79.94,8.1662988752
1243,0.188367911,5.5,96.5,7.3572228843,0.177277277,16.52,83.46,6.8926554328,0.178093611,-83.38,149.02,10.9383045929,0.17466867,-7.5,107.48,7.8471638586
1244,0.188473966,-72.04,147.78,7.5609282886,0.177392282,8.5,93.5,6.9468179284,0.178249867,-10.1,110.08,10.6131603478,0.174764964,16.9,83.08,7.5328530255
1245,0.188603787,-2.26,102.24,7.5450705191,0.177498278,51.96,50.04,6.6629626926,0.178364662,-45.82,127.62,10.3059666052,0.174905027,-36.24,132.18,7.6667981972
1246,0.188730285,-18.2,116.16,7.3310164224,0.177595216,37.2,64.8,6.6357260124,0.17852159,-143.18,180.54,10.7494100692,0.175052949,6.82,95.18,7.6994010515
1247,0.188854752,2.6,99.4,7.6560578925,0.177721922,-37.7,129.6,6.8567886839,0.178693703,-174.2,189.34,11.2855191652,0.175182551,51.14,50.86,7.572081695
1248,0.188968327,16.42,85.58,7.2773257514,0.177826443,-124.3,169.74,6.8020870779,0.178852962,-91.66,155.28,11.4547929678,0.175260707,17.6,84.4,7.3939660947
1249,0.189138104,-142.32,175.64,7.4574212902,0.177963623,4.14,97.86,6.6108119713,0.178992994,-130.48,173.9,10.9846887178,0.175389393,7.84,94.16,6.9989599597
1250,0.189298748,-123.48,168.92,7.5872272068,0.178075798,-46.76,136.64,6.8707738746,0.179125505,-27.72,123.66,10.938308566,0.175492235,35.34,66.66,6.7377402816
1251,0.189471754,-199,200,7.874684944,0.178233538,19.7,82.3,6.7484042653,0.179381926,36.3,65.7,11.0984747074,0.175625437,8.98,91,6.5395766334
1252,0.189593287,-150.92,182.22,7.8312362353,0.178367682,19.82,82.18,6.6903526589,0.179626522,-188.84,197.92,11.2759997141,0.175750907,32.64,69.36,6.1357068628
1253,0.189711998,-66.94,146.72,7.6412973976,0.178486897,4.38,97.62,6.7251834918,0.179782727,-195.44,198.46,12.1528808008,0.175857975,38.42,63.58,5.850303312
1254,0.18986543,52.28,49.72,7.2156727185,0.178627814,-5.44,105.42,6.7486799902,0.179949411,-187.64,196.72,12.4819043709,0.175943491,18.94,83.06,5.8809128218
1255,0.189966206,6.98,95.02,7.4181561127,0.178743658,34.38,67.62,6.7755476605,0.180095334,-157.76,185.02,12.3626578799,0.176045367,51.2,50.8,5.6581563835
1256,0.1900594,1.88,98.1,7.7365157951,0.178861636,-2.7,100.66,6.732980013,0.180231971,-64.64,146.44,12.9583519883,0.176173915,-114.28,161.74,5.4458313775
1257,0.190244021,-187.18,194.24,7.3764708529,0.178989378,36.88,65.12,6.6893295208,0.180589212,-176.7,191.84,13.0246426323,0.176275938,-171.66,190.84,6.0128359594
1258,0.190346961,34.56,67.44,7.6597596803,0.179131905,-12.52,108.46,6.601910061,0.180706323,-11.12,113.12,13.6802985367,0.176424915,21.3,78.68,5.9668366952
1259,0.190481644,-4.66,100.6,7.4474638693,0.179296066,-193,198.04,6.3849476849,0.180834009,-1.42,103.42,13.858425409,0.176569638,-38.14,134.08,6.4176998145
1260,0.190686199,23.46,78.54,7.5506929061,0.17944234,51.6,50.4,6.2795285517,0.18092852,51.18,50.82,13.8563208681,0.176748059,-107.2,158.7,6.9050637726
1261,0.190930295,-37.48,131.4,7.5938452451,0.179560678,-61.98,147.82,6.4729266951,0.181027804,50.28,51.72,13.0944697641,0.176895885,-30.62,120.5,6.8014505913
1262,0.191046487,5.66,96.34,7.6772110234,0.179737515,-195.18,198.2,6.5444629543,0.181134375,-13.82,113.8,12.9628658923,0.177038489,-58.4,140.2,7.0425364471
1263,0.191175274,19.9,82.1,7.6759881644,0.179886265,-164.76,183.94,6.4358880503,0.181234705,-13.5,111.46,13.2656622831,0.177144366,-6.18,106.16,7.0757430618
1264,0.191290344,-1.02,103.02,7.7208718748,0.180030407,36.24,65.76,6.4596344454,0.181317558,-0.08,102.08,13.0115234887,0.177249881,-22.56,116.48,6.875985288
1265,0.191452485,-23.24,117.16,7.9107759658,0.180136112,-117.78,167.26,6.4849458221,0.181414165,34.96,67.04,12.3738237538,0.177421475,2.3,97.68,7.1146448106
1266,0.191588471,-172.54,189.7,7.4442651157,0.180344273,-153.78,181.04,6.380044202,0.181526315,18.72,81.26,11.1959358087,0.177615675,-8.44,102.36,7.3424748852
1267,0.191753695,-150.9,178.16,7.4733432492,0.180677093,-28.6,120.5,6.3676944411,0.181664026,39.02,62.98,11.8718552668,0.177730311,-32.96,122.84,7.0029493157
1268,0.191883922,-176.36,189.48,7.6418431199,0.180802598,34.78,67.22,6.7431105343,0.181775956,-52.56,132.34,11.1523910014,0.177839958,-20.52,120.5,7.1866777159
1269,0.192128393,-59.56,143.38,7.9773860841,0.180919994,-8.44,104.38,7.0237703992,0.18194478,32.08,69.92,11.3127366,0.17799299,-192.5,197.54,7.0733038941
1270,0.192271545,-10,109.98,7.7099628,0.181031341,-55.02,138.84,7.1776389913,0.182082097,-45.92,125.7,10.5882008319,0.178167649,-189.34,196.4,7.2305709004
1271,0.192412274,-176.02,191.16,7.9366185572,0.181147781,39.36,62.64,7.4823791648,0.182246401,12.8,87.18,11.4533570256,0.178288186,-196.98,200,7.6753285164
1272,0.192539432,-186.38,195.46,8.1014937289,0.181319349,-78.62,154.36,8.0460590443,0.182336343,13.58,84.38,11.5474504162,0.178632937,-130.28,177.74,8.3273510249
1273,0.192800272,-75.9,151.64,8.4849491514,0.181495458,-71.92,151.7,8.5462860615,0.182432084,-0.88,100.86,9.9733935388,0.178765185,-192.56,197.6,8.9625102609
1274,0.19292839,-2.76,98.7,8.9635447773,0.181731629,-14.16,110.1,9.1209552131,0.182543112,-9.46,107.42,10.691545309,0.179033742,-16.84,116.82,9.8372754794
1275,0.193126063,13.84,88.16,9.6702615213,0.18185209,-86.18,157.88,9.423466445,0.18269719,-184.9,196,11.8375040935,0.179155889,52.74,49.26,9.661814993
1276,0.193313936,-103.98,163.56,10.0660985674,0.181956711,-9.22,103.14,10.2240237793,0.182955821,-187.88,196.96,13.0857537809,0.179301244,27.36,74.64,9.5359144144
1277,0.193452035,-16.32,110.24,10.7520782886,0.182058625,-101.44,167.08,11.0003134538,0.183155067,-175.1,192.26,12.3716253467,0.179405017,-27.42,117.3,10.6537926535
1278,0.193667995,-101.6,163.2,10.428204912,0.182195437,-40,129.88,10.8299446873,0.18330328,-23.58,121.54,12.839346003,0.179579315,2.1,99.9,10.6821399362
1279,0.193785458,27.1,74.9,10.0380151214,0.182311709,18.08,83.92,10.7681669431,0.183468196,-176.52,191.66,12.0470924404,0.179745065,35.92,66.08,11.2209164119
1280,0.193927722,36.5,65.5,10.5876886389,0.182440686,19.74,82.26,11.1196846755,0.183626835,-53.78,137.6,12.3174677009,0.179859643,36.88,65.12,10.7157741576
1281,0.194036664,8.46,91.52,10.2688067554,0.182606571,-105.74,171.38,11.1825546519,0.183749324,-26.44,120.36,11.537122993,0.179980175,-13.22,107.14,10.9889614063
1282,0.194152878,-14.08,114.06,10.4134124799,0.182715945,-10.44,110.42,11.3360007072,0.18389494,-192.18,197.22,10.972054456,0.18011714,11.14,90.86,10.3858255268
1283,0.194268131,15.8,86.2,10.1331853843,0.182858681,-195.06,198.08,11.4321788126,0.184138956,-195.5,198.52,10.8829840294,0.180208416,6.24,95.76,10.0633543028
1284,0.194401869,22.82,79.18,9.8341194246,0.182981528,-13.48,109.42,10.9157142139,0.1843031,-61.12,140.9,10.0566175033,0.180345397,33.58,68.42,10.236302065
1285,0.194500758,19.28,82.72,8.5816181154,0.183096972,-156.74,179.96,11.0945669693,0.184433847,-139.88,179.26,9.1197293065,0.180476253,36.74,65.26,11.0074050857
1286,0.194597449,36.84,65.16,8.7285093362,0.18325403,-52.88,142.76,10.9530133907,0.184562678,-129.4,174.84,8.6983207628,0.180592216,18.5,83.5,11.4106926768
1287,0.194691176,19.86,82.14,7.8930263089,0.183375277,-14.86,112.82,10.7694639907,0.184689964,14.14,85.84,8.4689718506,0.18069178,23.1,78.9,10.0341223102
1288,0.194797554,-22.18,120.14,8.1380485033,0.183520176,-159.02,186.28,10.9785912193,0.184935026,-61.44,143.24,7.7568203815,0.180782381,21.26,80.74,10.3180027235
1289,0.194935063,-121.02,162.42,8.543684342,0.183647817,-46.82,130.64,11.4137665377,0.185057763,-2.82,102.8,7.8371272788,0.180891555,50.7,51.3,9.4585163838
1290,0.195046697,-18.72,116.68,8.1847218085,0.183825704,-3.22,103.2,11.5145811662,0.18523329,-187.9,196.98,7.9535148128,0.181009061,-75.12,148.84,9.6700355011
1291,0.195181787,15.56,86.44,7.8546550681,0.183942254,36.18,65.82,11.6641252023,0.185385305,-83.78,157.5,8.4203976311,0.181144245,-45.86,133.72,9.3126951352
1292,0.195284849,35.68,66.32,7.3409798623,0.184080539,35.04,66.96,11.5792162189,0.185516402,18.44,83.56,8.9894149681,0.181248107,-187.94,197.02,9.4171928779
1293,0.195387268,37.28,64.72,7.132634165,0.184247893,-199,200,11.3992137821,0.185611155,35.62,66.38,9.3360270902,0.181373634,-27.06,120.98,9.7585551321
1294,0.195491227,52.94,49.06,7.5110971622,0.184403618,-37.4,131.32,12.360186674,0.185782811,-131.68,171.06,9.514611873,0.18150794,10.26,91.74,8.5986886466
1295,0.195593454,6.28,93.7,7.8586205184,0.184548432,-86.68,154.34,11.7258151104,0.185994484,-49.22,137.08,9.9236429691,0.181603321,53.2,48.8,8.540342499
1296,0.195688774,17.5,84.5,7.2904989942,0.18474631,-140.92,180.3,11.1916155693,0.186090962,-45.34,135.22,9.2980981382,0.181706429,32.9,67.08,8.1620676716
1297,0.195778281,36.5,65.5,7.8513828633,0.18488805,-4.6,100.54,10.9179286645,0.186272771,52.24,49.76,9.4385381933,0.181806549,26.42,75.58,8.4429037866
1298,0.195879088,37.12,64.88,7.5996438772,0.185028355,-34.4,128.32,11.2303574929,0.186388347,-15.52,111.46,9.674314141,0.181921169,-17.46,115.42,7.9312885343
1299,0.196006503,4.2,97.8,7.5440053046,0.185183326,-188.1,195.16,10.750157882,0.186510212,-1.5,101.48,9.7026675848,0.182041896,52.52,49.48,8.0055327493
1300,0.196107875,-124.9,166.3,7.9518541774,0.185314355,-71.16,148.92,10.508002973,0.18665662,-162.58,185.8,9.2406721264,0.182192703,-8.4,100.3,7.9070100177
1301,0.19624029,-16.08,110,8.1576454858,0.185545866,-151.02,184.34,10.0746197291,0.186822686,-89.4,157.06,8.8989892705,0.182330539,30.38,71.62,7.6994202293
1302,0.196377885,36.64,65.36,8.0396832152,0.185680757,-103.88,161.44,9.2441634966,0.187033515,3.68,96.3,8.8072318575,0.182428172,-21.9,119.86,7.7755749062
1303,0.196492396,16.62,85.38,8.9257810945,0.185820667,-15.86,111.8,9.265986242,0.187171437,35.02,66.98,9.1753656727,0.18254204,-21.7,121.68,7.2006006047
1304,0.196593901,6.6,95.4,8.3184090776,0.185979037,-76.98,152.72,8.6205036227,0.187271604,37.82,64.18,9.2848559148,0.182670241,-10.62,110.6,7.5774057056
1305,0.196703737,18.12,83.88,8.9558503158,0.186108818,-190,197.06,9.0633642776,0.187358872,-20.06,118.02,8.7621794535,0.182820187,-66.84,140.56,6.7354390401
1306,0.19682138,5.54,96.46,9.0404352193,0.186293594,-177,192.14,9.1141090935,0.187479091,23.38,78.62,8.5296032807,0.182927906,-74.8,144.48,6.5633368243
1307,0.196930971,52.16,49.84,9.1016027943,0.186456554,15.14,84.84,9.0137200481,0.187621406,18.96,83.04,8.2908485755,0.183049779,-69.38,147.14,7.0097283191
1308,0.197047353,-27.98,123.92,9.0902531135,0.186564205,25.6,76.4,8.3363548227,0.187723019,37.86,64.14,8.0268593493,0.183195228,33.62,68.38,7.1714665862
1309,0.197151841,-12,107.94,9.2974323864,0.186681023,35.42,66.58,8.6329540299,0.187879002,-29.48,119.36,7.9848984097,0.18330792,17.9,84.1,7.532681091
1310,0.197232093,34.88,67.12,8.4779881872,0.186864515,10.42,91.58,9.0313180035,0.187980724,18.24,83.76,9.1725526554,0.183450217,33.76,68.24,7.4895618565
1311,0.197381849,-0.16,102.16,8.2196142262,0.186963298,21.94,80.06,8.7335783443,0.188089272,13.7,88.3,8.8213142906,0.183590005,-40.9,126.74,7.8000072821
1312,0.197506957,-97.96,155.52,8.4095801338,0.187072889,35.76,66.24,9.1643738915,0.18820694,19.72,82.28,8.586098494,0.183733981,-24.06,124.04,7.5062362937
1313,0.197611608,-118.58,162,7.6174839832,0.187176847,-178.32,191.44,8.9401856712,0.188316072,39.52,62.48,7.8506544785,0.183848495,-68.46,152.28,8.2483731253
1314,0.197790358,-199,200,7.4452493575,0.187314633,36.1,65.9,8.7109097784,0.188423513,-19.34,113.26,7.1571307819,0.183986874,-119.94,171.44,7.9226972675
1315,0.197896019,-113.86,167.38,7.1332674431,0.187431614,36.54,65.46,8.5510096817,0.188523687,51.94,50.06,7.3533189482,0.18410793,-149.62,182.94,7.9422410663
1316,0.198043885,-97.48,161.1,7.1313393677,0.187549782,-62.1,143.9,8.6254966632,0.188624873,52,50,7.4377409831,0.184229133,32.56,69.44,8.0397174124
1317,0.198245256,-19.44,117.4,6.9715936837,0.187694806,15.94,84.04,8.5605344247,0.188733114,35.96,66.04,7.2701584549,0.184348692,33.92,68.08,7.4320280966
1318,0.1985125,-23.9,121.86,7.125639308,0.187836379,-76.32,150.04,8.8446463655,0.188814337,-62.82,144.62,7.3082989071,0.184481635,36.8,65.2,7.39541396
1319,0.198653318,-47.88,137.76,6.7167188516,0.187953981,-33.76,131.72,8.7869146684,0.188931195,17.72,84.28,7.6603294698,0.184596434,35.7,66.3,7.1377806011
1320,0.198763882,37.58,64.42,6.7772462519,0.188101589,-24.1,122.06,8.0482475327,0.189016166,6.3,95.7,6.9340901658,0.18470369,37.02,64.98,7.6130701605
1321,0.198888928,2.1,97.88,7.2477051353,0.188226177,32.14,69.86,8.133078602,0.189140322,-160.46,183.68,7.1604664375,0.184792553,20.2,81.8,7.553464355
1322,0.199019137,-23.14,119.08,7.2146440406,0.188328046,-32.06,121.94,8.3849387285,0.189263596,11.22,90.78,6.8728604546,0.184906825,18.54,83.46,7.4787149088
1323,0.199131029,-99.62,163.24,7.2189239905,0.188441603,-171.66,188.82,8.5423940108,0.189352987,23.82,78.18,6.9860281245,0.185027758,38.28,63.72,6.7024153121
1324,0.199331641,29.36,72.64,7.4048733107,0.188565284,35.14,66.86,8.3473805609,0.189486999,-105.94,171.58,7.1854366162,0.185164385,11.52,90.48,7.2206487161
1325,0.199496294,-64.32,146.12,7.0347765475,0.188665258,37.24,64.76,8.2304704281,0.189647428,-91.82,157.46,7.9715991394,0.185281013,-158.8,186.06,7.3650688501
1326,0.199609207,-146.86,176.14,7.0300274618,0.188772516,2.14,99.86,8.2491431312,0.189843653,-154.76,188.08,8.2668293311,0.185406859,-114.1,167.62,7.8922276799
1327,0.199712499,-164.32,187.54,6.8620411534,0.188861911,-110.12,159.6,8.0430318739,0.190108834,-184.04,197.16,9.1699477615,0.18560638,-59.84,145.68,8.6378031732
1328,0.199831984,5.18,96.82,6.57967498,0.189002562,-12.38,110.34,7.574138745,0.19025356,-47.7,135.56,9.3806734099,0.185752056,-22.44,114.34,8.6883168369
1329,0.199956764,-179.8,192.92,6.8101077597,0.189149465,-16.62,114.58,7.6532836418,0.190461481,-62.2,139.96,9.8335620001,0.185888806,-29.26,121.16,9.2545943335
1330,0.200154335,-3.02,100.98,7.0690332775,0.189266114,19.34,82.66,7.2715961917,0.19079782,-156.92,184.18,9.8545001678,0.186021949,-186.46,197.56,8.8433679553
1331,0.200293168,19,83,7.251031392,0.18941897,34.38,67.62,6.8790526145,0.191094892,-27.5,121.42,10.3405265566,0.186251896,-184.86,193.94,9.1675485617
1332,0.200396241,-24.96,116.86,7.7823794251,0.189522291,-1.36,99.32,6.4908477171,0.191242248,-118.46,165.92,10.8811221651,0.186471195,-168.48,189.68,9.8583089356
1333,0.200527169,-35.16,127.06,8.1668658575,0.189615518,-16.72,112.66,7.0976300876,0.191378441,-38.16,132.08,12.0296148759,0.186617689,16.78,85.22,10.4145248726
1334,0.200653698,-0.3,98.26,8.2008197746,0.189733988,-26.08,117.98,7.2530160853,0.191523923,-199,200,11.9646042997,0.186756415,-184.9,193.98,10.5805533484
1335,0.200780401,-53.62,141.48,8.1957396623,0.189854584,52.72,49.28,7.3311704381,0.191669139,-138.8,174.14,11.0582912763,0.186904331,-36.84,126.72,11.0837439992
1336,0.200989248,-108.6,170.2,8.3473762767,0.189978325,35.38,66.62,7.3717880204,0.191785488,20.78,81.22,11.0856376397,0.187051545,-127.92,171.34,10.8176875576
1337,0.201323999,-97.2,154.76,8.3450671626,0.190121127,-20.58,120.56,7.3376341713,0.191946897,-42.8,136.72,10.6064962022,0.187203135,21.7,80.3,10.2002524269
1338,0.201499704,-139.78,175.12,8.5557565678,0.190231514,1.38,100.62,7.2612920032,0.192074338,-15.98,117.98,11.0303252911,0.18734939,-31.04,124.96,10.8478534719
1339,0.201631779,-3.78,101.74,8.840991983,0.190390317,23.08,78.92,6.9831439091,0.192206802,20.4,81.6,10.9634204625,0.187464877,37.04,64.96,10.2616189663
1340,0.201772892,16,86,8.8695972999,0.190507243,24.52,77.48,7.1434480756,0.192312322,34.4,67.6,10.8241916879,0.187573219,35.08,66.92,10.6301743378
1341,0.201929339,14.82,87.18,9.3637336183,0.190632966,35.44,66.56,7.4186897236,0.192415759,25.14,76.86,10.5996115422,0.187671594,-39.38,127.24,10.3601290602
1342,0.202061449,-69.88,147.64,9.0020045341,0.190743586,-150.32,183.64,7.4757073262,0.192511821,1.9,98.08,11.2730552368,0.187775973,52.44,49.56,10.4663621807
1343,0.202208043,-42.4,132.28,8.963637063,0.190908545,-42.74,128.58,6.5958251168,0.19263499,5.08,96.92,10.7524135622,0.187908766,-50.74,138.6,10.2526379628
1344,0.202352411,52.84,49.16,9.4026754986,0.191060436,3.04,96.94,6.8193166843,0.192736702,36.18,65.82,11.2747193099,0.188037715,-14.98,112.94,10.4692636424
1345,0.202519644,15.2,84.78,9.5255819794,0.191183587,-149.24,180.54,7.0040457582,0.192863547,36.3,65.7,11.359443943,0.18818745,23.12,78.88,10.206892029
1346,0.202647851,-112.84,170.4,9.4286831035,0.191646334,-173.46,190.62,6.9629334894,0.192979254,52.42,49.58,11.2714058655,0.188326919,-17.86,113.8,10.4754661476
1347,0.202793675,-24.76,116.66,9.9767648103,0.191807024,-199,200,7.9944278503,0.193083909,19.88,82.12,11.2687924739,0.188470209,-121.84,173.34,10.2028390897
1348,0.202905764,-48.82,132.64,10.8368922285,0.192111111,-189.4,198.48,8.2292721743,0.193181675,52.1,49.9,11.6731704986,0.188649934,-103.54,159.08,9.6198034788
1349,0.203047352,-105.76,167.36,10.5427715871,0.192368594,-173.08,190.24,8.3533342507,0.193289103,52.32,49.68,10.7823056745,0.188800777,-154.66,185.96,10.1769834943
1350,0.203215396,-60.3,140.08,11.0217548474,0.192523149,-15.9,115.88,8.4833224878,0.193375047,36.3,65.7,10.9574445267,0.188904484,7.64,94.36,9.8384221851
1351,0.203390013,-199,200,11.1111681561,0.19264453,32.26,69.74,9.1276284579,0.193480999,23.76,78.24,10.9570779233,0.189050882,-34,121.86,9.8860300656
1352,0.203533984,-61.92,147.76,11.3383728116,0.192743091,18.06,81.92,8.9512781443,0.193584081,-20.42,112.32,9.9341939991,0.189194882,-3.7,103.68,9.0566815463
1353,0.203673202,-179.92,193.04,11.6351646826,0.192845,34.94,67.06,9.1304049497,0.193681665,-89.58,153.2,9.3603831662,0.189294067,50.9,51.1,8.8740646619
1354,0.203804955,-112.06,169.62,11.2164919804,0.192937206,28.34,73.66,8.4745470693,0.193805946,21.3,80.7,8.9624408703,0.189407887,20.26,81.74,8.3510846773
1355,0.204054768,-99.18,168.86,11.475832082,0.193030097,-9.98,109.96,8.3609292429,0.193902261,32.58,69.42,8.5308662193,0.189524688,0.34,101.66,8.3928991786
1356,0.204207025,-10.42,110.4,11.8573331437,0.193159869,31.28,70.72,8.7549402166,0.194032782,53.04,48.96,8.5667242745,0.189639135,2.22,97.76,7.9462744805
1357,0.204344788,-42.88,124.68,11.6920296415,0.193290885,35.48,66.52,8.0938823843,0.194123107,-63.82,149.66,8.4221711361,0.189777469,24.82,77.18,8.4216598177
1358,0.204476521,-107.4,164.96,10.8247140122,0.193393317,-90.16,155.8,8.4316787914,0.194238105,-2.92,100.88,7.3700642313,0.189884852,26.24,75.76,8.5327539453
1359,0.204651616,-19.16,117.12,10.7349609982,0.193501248,-166.5,191.74,9.1492252534,0.194370654,-7.78,101.7,8.0591683394,0.189973808,51.58,50.42,8.1068076489
1360,0.204801314,-35,124.88,10.6524472914,0.193628628,-16.36,112.3,9.6881058476,0.194499439,19.3,82.7,7.6573781751,0.190082773,-11.8,109.76,8.0842705428
1361,0.204957849,14.82,87.18,10.0001643869,0.193760357,10.26,89.72,9.4672927948,0.194694041,-19.58,117.54,7.5468477446,0.190198995,35.32,66.68,8.1273135018
1362,0.205060384,39.26,62.74,9.7158735763,0.193860432,-43.38,131.24,9.6037245891,0.19487704,-61.36,145.18,7.7090455922,0.190282179,16.68,85.32,7.9757886166
1363,0.205168211,18.58,83.42,9.0920443208,0.193956224,-23.94,121.9,10.1586262507,0.195052839,-175.24,192.4,7.8237960355,0.1904229,21.5,80.5,8.0529179692
1364,0.205267436,52.82,49.18,9.2055268334,0.194081959,22.14,79.86,10.3196884943,0.195213038,-166.84,188.04,8.0564437417,0.190515408,53.12,48.88,7.5895339606
1365,0.205373058,-49.88,131.68,9.0392378174,0.194224376,-49.18,137.04,10.2658082635,0.195383351,-24.38,122.34,8.4082394408,0.190618932,33.66,68.34,7.796492093
1366,0.205522384,17.42,84.58,8.6830982249,0.194359585,18.48,83.52,9.7336100704,0.195491868,-199,200,8.1265928483,0.190707961,-111.52,163.02,8.0112443056
1367,0.205630954,-47.78,131.6,8.7442418662,0.194467462,-63.24,145.04,9.7301547771,0.195681409,14.1,87.9,7.6817335618,0.190879727,-18.54,112.46,7.7550729936
1368,0.205762623,30.58,71.42,9.3337952743,0.194607871,36.86,65.14,10.0538092391,0.195835298,-144.56,179.9,8.5220677215,0.190982469,-31.78,123.68,7.4014552103
1369,0.205873867,50.98,51.02,9.7515028418,0.194739386,15.98,86.02,9.373900005,0.19602764,-176.24,193.4,8.3249482705,0.191109887,18,84,7.8868156113
1370,0.206011008,-136.56,173.92,9.7442030892,0.194837324,13.5,86.48,8.7253830926,0.196212902,-126.84,178.34,8.7286692197,0.191216556,5.4,96.6,7.8304536006
1371,0.206104149,52.5,49.5,9.2553691341,0.194971704,39.66,62.34,8.8935722481,0.196431625,-56.26,140.08,8.8166340879,0.191331365,17.72,84.28,7.1882325821
1372,0.206221237,20.54,81.46,9.7908052688,0.195086256,52.8,49.2,8.6862476392,0.196625865,1.12,98.86,8.9467288274,0.191438611,52.86,49.14,7.4241567522
1373,0.206318244,22.62,79.38,10.1617033977,0.195166369,-13.9,111.86,8.280223433,0.196763768,-128.06,175.52,8.9069833495,0.191523356,20.12,81.88,7.1297940867
1374,0.206445689,39.82,62.18,9.7259306614,0.19527986,19.8,80.18,8.6099596209,0.196902026,53.06,48.94,8.789329083,0.191626473,3.44,96.54,7.3168861032
1375,0.20656306,-82.22,153.92,9.5699580193,0.195395177,22.56,79.44,9.0937513484,0.197021135,20.34,81.66,8.7175889359,0.191758546,-17.46,113.4,6.7942475532
1376,0.206718763,-24.16,120.1,9.6479298608,0.195524699,6.94,95.06,9.2329845351,0.197157639,-11.96,109.92,9.5068097909,0.191851184,-12.14,110.1,6.6243399971
1377,0.206834888,18.64,81.34,9.3882457381,0.195620657,52.52,49.48,8.9544221607,0.197301892,-1.94,99.9,9.9315556243,0.191958061,-55.14,143,6.8187641316
1378,0.206946522,34.02,67.98,8.6739300403,0.195790495,-58.44,144.28,8.3581253514,0.197423569,-159.16,182.38,9.6785947296,0.192121632,-26.36,120.28,7.1938835985
1379,0.207077394,7.86,94.14,8.0638929292,0.195909027,-28.66,122.58,8.2756730376,0.197599932,15.48,86.52,9.8844409672,0.192245859,-2.3,104.3,6.339270932
1380,0.207189236,21.08,80.92,7.9881873791,0.196011031,-152.14,183.44,8.224290551,0.19772311,-18.56,118.54,9.4948430342,0.192362266,-5.46,107.46,6.7470846845
1381,0.207322267,-10.28,110.26,8.1943949147,0.196141001,8.8,91.18,8.0070961241,0.197917481,-75,148.72,9.5504369692,0.192466366,22.32,79.68,6.7130771479
1382,0.207507309,-86.76,152.4,8.0912079486,0.196315785,-52.5,142.38,8.0354508633,0.198090872,-178.2,193.34,9.441672606,0.192584831,-100.86,162.46,6.6870095124
1383,0.207647975,18.28,83.72,7.7057375186,0.196434443,-167.04,186.22,7.768730254,0.198293829,-10.58,108.54,9.6108425073,0.192715803,-147.1,180.42,6.7082314786
1384,0.207742804,37.3,64.7,7.9403422035,0.196608834,-60.74,142.54,7.8259830928,0.198423936,-96.14,159.76,10.0917769472,0.192918196,-10.18,102.08,6.7475006759
1385,0.207859184,22.44,77.54,7.9288921789,0.196720003,-145.66,178.98,7.3178964757,0.198545047,-146.8,176.08,10.2753035696,0.193058926,22.64,79.36,6.7840079562
1386,0.208005196,-20.12,118.08,7.6521044211,0.196842426,-20.3,116.24,7.2880028795,0.198658071,-170.82,190,9.6392303571,0.193179094,32.52,69.48,6.8626389602
1387,0.208157641,-83.16,150.82,7.8915403,0.197032062,-108.72,168.3,7.1795913691,0.19878735,-73.46,151.22,10.2314372133,0.193335679,-11.72,113.72,6.7643353779
1388,0.208263442,1.76,98.22,7.9253926301,0.197166991,-147.4,182.74,6.9733140748,0.198990894,19.56,82.44,10.3077406011,0.193444791,-68.64,152.46,6.7087518641
1389,0.208388585,6.8,95.2,7.678630394,0.197300848,-179.54,192.66,7.0470789355,0.199099277,-4.34,104.32,10.2041318661,0.193643228,38.24,63.76,7.0782380484
1390,0.208530208,36.28,65.72,7.244112955,0.197410382,-92.94,160.6,7.3489709955,0.199223864,52.24,49.76,10.9128859702,0.1937992,-17.64,107.52,6.6306749461
1391,0.208665578,-25.6,119.52,7.6847400873,0.197583726,6.78,95.22,7.0997119496,0.199340998,6.46,95.54,10.5575988022,0.193954264,-13.82,107.74,6.7508895419
1392,0.208789932,0.96,99.02,7.3306352758,0.197692888,2.16,99.84,7.0883031532,0.199539295,18.28,81.7,10.7436147962,0.194085552,20.74,81.26,6.5452600902
