iter,LR0.1_E0.0_Time,LR0.1_E0.0_Rewards,LR0.1_E0.0_Steps,LR0.1_E0.0_Convergence,LR0.1_E0.5_Time,LR0.1_E0.5_Rewards,LR0.1_E0.5_Steps,LR0.1_E0.5_Convergence,LR0.1_E0.7_Time,LR0.1_E0.7_Rewards,LR0.1_E0.7_Steps,LR0.1_E0.7_Convergence,LR0.1_E0.9_Time,LR0.1_E0.9_Rewards,LR0.1_E0.9_Steps,LR0.1_E0.9_Convergence
1406,0.185922954,51.96,50.04,0.4204296911,0.172014758,51.64,50.36,0.3836404353,0.170829694,52.82,49.18,0.3606363572,0.17218599,51.56,50.44,0.4215749349
1407,0.186041678,52.66,49.34,0.4192787028,0.172113631,50.66,51.34,0.38736518,0.170944067,51.94,50.06,0.371249246,0.172271965,51.8,50.2,0.4271629368
1408,0.186132077,51.94,50.06,0.4244726164,0.17220129,51.88,50.12,0.3891083174,0.171042163,51.76,50.24,0.3704446514,0.172363535,52.28,49.72,0.4299389385
1409,0.186231913,51.8,50.2,0.4009703168,0.172280845,51.72,50.28,0.3937380592,0.171149887,52.16,49.84,0.3868622571,0.172475206,51.42,50.58,0.4454504067
1410,0.186327187,52.3,49.7,0.3951678778,0.172379326,51,51,0.4077445326,0.171250082,52.04,49.96,0.387852648,0.172560873,51.46,50.54,0.4522503251
1411,0.186425864,50.58,51.42,0.3975669376,0.172502738,52.32,49.68,0.4045394274,0.171362153,51.44,50.56,0.3945422645,0.172672867,50.88,51.12,0.4314576517
1412,0.186535412,53.54,48.46,0.4033640695,0.172606296,53.18,48.82,0.4139658789,0.171450866,52.94,49.06,0.3988527127,0.172778117,51.68,50.32,0.4197460227
1413,0.186648351,53.72,48.28,0.4196616046,0.172714185,52.54,49.46,0.4234071885,0.171564552,51.08,50.92,0.4063332089,0.172870795,52.44,49.56,0.4223817411
1414,0.186750929,52.38,49.62,0.4183064579,0.172820075,52.96,49.04,0.4230369185,0.171676849,51.5,50.5,0.4047045761,0.172969016,51.94,50.06,0.4159449376
1415,0.18687591,50.78,51.22,0.4302737473,0.172923174,53.08,48.92,0.4229679091,0.171761864,51.44,50.56,0.4167830978,0.173064228,52.3,49.7,0.4117744332
1416,0.186994697,51.48,50.52,0.4000871012,0.173009435,52.14,49.86,0.4199194752,0.171847185,51.06,50.94,0.4341198345,0.173171476,50.3,51.7,0.4084728208
1417,0.187096727,51.78,50.22,0.3895906988,0.173124562,52.32,49.68,0.4204552592,0.172055156,51.84,50.16,0.428720764,0.173271798,52.3,49.7,0.4022948955
1418,0.187182573,51.78,50.22,0.3875383602,0.173253233,51.42,50.58,0.4132577039,0.172231405,52.88,49.12,0.4325438779,0.17338286,50.92,51.08,0.3867818534
1419,0.187292738,50.94,51.06,0.399312217,0.173364365,51.74,50.26,0.4062420649,0.17237962,53.56,48.44,0.4116378817,0.173468553,51.82,50.18,0.3499130129
1420,0.18738026,52.8,49.2,0.4010494942,0.173468759,51.5,50.5,0.4052700217,0.172553953,51.86,50.14,0.414761281,0.173578888,51.02,50.98,0.3549736596
1421,0.187468341,49.9,52.1,0.3999033264,0.173551039,52.8,49.2,0.3939385858,0.172719187,52.14,49.86,0.4158862237,0.173681063,51.46,50.54,0.3810637754
1422,0.187561818,51.1,50.9,0.3913953435,0.173626498,52.72,49.28,0.3934488554,0.172839704,52.44,49.56,0.3856181506,0.173797007,51.48,50.52,0.3945817301
1423,0.187638726,51.46,50.54,0.3871073217,0.173725115,50.96,51.04,0.3956888222,0.172937705,51.9,50.1,0.3836939852,0.173934045,52.5,49.5,0.3777756491
1424,0.187746277,51.9,50.1,0.3958596411,0.173843714,51.98,50.02,0.3987329146,0.173043521,53.76,48.24,0.3781774149,0.174019467,52.98,49.02,0.382695681
1425,0.187848748,52.34,49.66,0.3919374574,0.173947068,51.76,50.24,0.4008040134,0.1731436,52.78,49.22,0.3791476042,0.174099821,50.68,51.32,0.3832752179
1426,0.187942038,52.4,49.6,0.4128273728,0.174027827,52.66,49.34,0.3990663286,0.173236702,52.88,49.12,0.3761922808,0.17420673,52.48,49.52,0.3887109252
1427,0.188069317,50.06,51.94,0.4301250902,0.174123186,51.42,50.58,0.3833591717,0.173348974,51.76,50.24,0.3686924476,0.174297522,51.26,50.74,0.3889077049
1428,0.188178784,51.14,50.86,0.4320258977,0.174214398,51.88,50.12,0.3857290446,0.173452571,52.32,49.68,0.3711068866,0.17439378,51.42,50.58,0.39115353
1429,0.188268101,51.86,50.14,0.4314999995,0.174309228,50.84,51.16,0.3866905081,0.17355581,52.52,49.48,0.3863505972,0.174485013,53,49,0.4072863946
1430,0.188353339,52.1,49.9,0.4301047157,0.174410314,52.48,49.52,0.3741907631,0.17364659,52.8,49.2,0.3854108821,0.174616163,51.98,50.02,0.403016823
1431,0.188463837,51.24,50.76,0.4277273633,0.174492745,51.42,50.58,0.3860926681,0.173775755,51.98,50.02,0.3969456164,0.174714326,51.72,50.28,0.4013019189
1432,0.188572931,52.42,49.58,0.4259444974,0.174578919,52.64,49.36,0.3956005989,0.173873767,52.94,49.06,0.3966886255,0.174810436,50.86,51.14,0.3960984338
1433,0.188681728,53.04,48.96,0.4205360989,0.174675727,52.12,49.88,0.3970660467,0.17398582,52.24,49.76,0.3979897477,0.174915533,51.42,50.58,0.4244940816
1434,0.188791171,52.32,49.68,0.4229440242,0.174783916,51.28,50.72,0.4006765612,0.174076773,52.1,49.9,0.3997842,0.17502585,52.18,49.82,0.4255050041
1435,0.188875305,52.06,49.94,0.4278208517,0.174892841,52.48,49.52,0.4094260233,0.17417454,53.06,48.94,0.3794926426,0.175123713,52.54,49.46,0.4245683577
1436,0.188990045,52.7,49.3,0.437328966,0.174976771,50.98,51.02,0.4106993583,0.174282876,52.34,49.66,0.3786478565,0.175250814,51.02,50.98,0.4131126743
1437,0.189090371,51.68,50.32,0.4285520147,0.175090515,51.74,50.26,0.4311306047,0.174406308,51.38,50.62,0.3807748795,0.175333918,52.12,49.88,0.4232397814
1438,0.189211773,52.78,49.22,0.4244861858,0.175198068,52.5,49.5,0.4349073228,0.174507481,53.2,48.8,0.3772416773,0.17542873,51.42,50.58,0.4285578073
1439,0.189327463,52.54,49.46,0.4177580298,0.175314455,50.38,51.62,0.4426625642,0.174615991,52.56,49.44,0.3507934827,0.175523254,51.36,50.64,0.4280635198
1440,0.189422102,50.7,51.3,0.4225025483,0.175405504,53.3,48.7,0.4518973993,0.174711797,52.28,49.72,0.3396877996,0.175606991,52.06,49.94,0.4350717654
1441,0.189549647,52.6,49.4,0.4207763645,0.175482793,52.28,49.72,0.4541546994,0.174814811,52.9,49.1,0.3422509632,0.175691121,51,51,0.4310140566
1442,0.189648939,51.44,50.56,0.4257240915,0.175576284,52.88,49.12,0.4573355125,0.174911054,52.64,49.36,0.3636598734,0.175778761,51.9,50.1,0.4198453373
1443,0.189737019,53.22,48.78,0.4079391514,0.17568517,52.26,49.74,0.4676789482,0.175015796,52.1,49.9,0.3629763091,0.175885474,52.24,49.76,0.3970141014
1444,0.189826918,51.18,50.82,0.3889824053,0.175808174,53.24,48.76,0.465327813,0.17510144,52.92,49.08,0.3713041169,0.175994064,52.6,49.4,0.3874302547
1445,0.189928798,52.32,49.68,0.3808902559,0.175906443,53.88,48.12,0.4628896601,0.175195464,50.72,51.28,0.3872753855,0.176103579,51.52,50.48,0.3946561095
1446,0.190029326,50.32,51.68,0.3710114102,0.176001309,52.32,49.68,0.4373915214,0.175287685,49.88,52.12,0.3888050616,0.176196676,37.76,64.24,0.3993756015
1447,0.190122337,51.42,50.58,0.3743500544,0.176105438,52.7,49.3,0.4326558556,0.175381932,52.02,49.98,0.3957826656,0.176298522,51.74,50.26,0.3897987131
1448,0.19024079,50.54,51.46,0.3864483623,0.176193184,51.72,50.28,0.4258627048,0.175478206,52.02,49.98,0.3938221126,0.176396553,51.2,50.8,0.3787819779
1449,0.190342925,52.3,49.7,0.3809159608,0.176289752,52.18,49.82,0.4221958063,0.175574479,51.56,50.44,0.4135571364,0.176482074,51.14,50.86,0.3785409996
1450,0.190431115,51.86,50.14,0.3801888116,0.176392135,50.78,51.22,0.4158783499,0.175695774,52.22,49.78,0.4252105296,0.176574518,53.28,48.72,0.3729897346
1451,0.190526488,51.12,50.88,0.3804935015,0.17648818,51.7,50.3,0.402817249,0.175804225,52.2,49.8,0.4148764766,0.176686012,52.52,49.48,0.3796685577
1452,0.190637503,51.68,50.32,0.3786949529,0.176583852,51.56,50.44,0.4095293492,0.175889548,53.06,48.94,0.4156611584,0.176785815,51.38,50.62,0.3833960091
1453,0.190725093,53.42,48.58,0.3979286092,0.176684198,51.96,50.04,0.4048637189,0.175993,51.64,50.36,0.4182651445,0.176891806,52.62,49.38,0.4106780365
1454,0.19080893,51.86,50.14,0.418525477,0.176763156,52.1,49.9,0.4008785504,0.176105415,52.46,49.54,0.4213389688,0.17701989,52.22,49.78,0.4256658409
1455,0.190905282,51.78,50.22,0.4112569197,0.176874683,51.58,50.42,0.401475519,0.17622473,51.94,50.06,0.4106894677,0.177121092,52.84,49.16,0.4145152826
1456,0.190998614,51.54,50.46,0.4105752041,0.176967823,52.86,49.14,0.4180934233,0.176348298,52.54,49.46,0.4098372128,0.177204809,52.24,49.76,0.4097972589
1457,0.19110443,51.84,50.16,0.4051677901,0.1770592,52.18,49.82,0.4250420845,0.176449875,51.9,50.1,0.4059370127,0.177320887,52.56,49.44,0.4143191205
1458,0.191214591,51.04,50.96,0.3979097167,0.177164318,51.92,50.08,0.4045133818,0.176554831,51.98,50.02,0.3993916064,0.177429469,52.78,49.22,0.4368697718
1459,0.191384545,52.08,49.92,0.3956357852,0.177259782,51.44,50.56,0.4033926548,0.176665239,52.24,49.76,0.3942784144,0.17754017,52.06,49.94,0.4436605745
1460,0.191482345,51.86,50.14,0.3928849375,0.177373632,52.34,49.66,0.4038298808,0.176745964,52.1,49.9,0.4018417217,0.177625684,51.6,50.4,0.4479840991
1461,0.191602269,51.9,50.1,0.4061946529,0.177451163,51.32,50.68,0.4063293837,0.176856956,51.4,50.6,0.4019903178,0.177734591,51.36,50.64,0.4395717411
1462,0.191706368,52.7,49.3,0.4119758304,0.177540833,52.64,49.36,0.4058199492,0.176956876,53.06,48.94,0.3946980882,0.177841906,51.48,50.52,0.4461078827
1463,0.191786995,50.88,51.12,0.420099312,0.177627087,51.52,50.48,0.4115986923,0.17704409,52.22,49.78,0.3671063229,0.177938572,51.48,50.52,0.4361777698
1464,0.191887289,51.28,50.72,0.4077892824,0.177717032,51.54,50.46,0.3903771285,0.177153035,51.4,50.6,0.3547125332,0.178036865,51.86,50.14,0.4234396034
1465,0.191997049,51.34,50.66,0.4126044031,0.177812246,52.62,49.38,0.3799905529,0.177249202,50.62,51.38,0.3684628056,0.178120839,51.8,50.2,0.4332834028
1466,0.192087923,52.4,49.6,0.4200677516,0.17791311,52.26,49.74,0.3827042109,0.177361334,52.52,49.48,0.3621509368,0.178226488,51.56,50.44,0.4446963848
1467,0.192184229,51.64,50.36,0.415703242,0.178027909,50.86,51.14,0.3756211959,0.177452615,51.78,50.22,0.3561241281,0.178333479,53.28,48.72,0.4383302392
1468,0.192285055,51.9,50.1,0.4086001616,0.178144818,52.14,49.86,0.3954338801,0.177544949,52.48,49.52,0.3658581547,0.17844452,52.38,49.62,0.4187324814
1469,0.192379231,52.18,49.82,0.4126492464,0.17823285,50.74,51.26,0.3963329562,0.177625133,51.82,50.18,0.3584403744,0.178533099,52.88,49.12,0.4208483891
1470,0.192479495,52.36,49.64,0.4186657787,0.178322564,51.3,50.7,0.380679462,0.177730711,52.4,49.6,0.3475858719,0.178640046,52.94,49.06,0.4105145935
1471,0.192596145,50.74,51.26,0.4071469612,0.178437614,52.06,49.94,0.3664618128,0.177817946,50.94,51.06,0.3471242557,0.178742865,52.86,49.14,0.419767812
1472,0.192704947,50.54,51.46,0.4006990727,0.178516361,50.62,51.38,0.3595655038,0.177923266,51.72,50.28,0.3603172262,0.178876912,54.5,47.5,0.4178532619
1473,0.192801998,51.68,50.32,0.3972351609,0.178614104,52.2,49.8,0.3295371083,0.17803468,51.14,50.86,0.3824291089,0.178991463,53.3,48.7,0.4137882614
1474,0.192903937,50.8,51.2,0.4010849648,0.178723352,52.54,49.46,0.3494938139,0.178132692,50.46,51.54,0.3808074132,0.179073318,51.34,50.66,0.4314952548
1475,0.193003911,52.32,49.68,0.4048442518,0.178827794,51.54,50.46,0.3478592512,0.178255924,52.34,49.66,0.3800150306,0.179159623,53.48,48.52,0.4413839712
1476,0.193114623,36.78,65.22,0.4008910565,0.178922882,52.36,49.64,0.354376623,0.178379237,52.28,49.72,0.3969313624,0.179278235,52.88,49.12,0.4312436817
1477,0.193209508,52.64,49.36,0.4039518363,0.179030096,52.28,49.72,0.3485684374,0.178495334,52.4,49.6,0.4086235311,0.179361911,51.96,50.04,0.430983319
1478,0.193304073,51.4,50.6,0.4066626034,0.17913217,51.16,50.84,0.3531110018,0.178594895,51.78,50.22,0.4132351993,0.179474777,51.5,50.5,0.4497794889
1479,0.193410061,52.22,49.78,0.4192394674,0.179233138,51.86,50.14,0.3491390771,0.17867463,50.86,51.14,0.4153494937,0.179571024,52.56,49.44,0.4392325803
1480,0.193510238,52.84,49.16,0.3997704505,0.179343057,51.78,50.22,0.3696236866,0.178770896,52.42,49.58,0.4181322217,0.179672264,51.52,50.48,0.4426749363
1481,0.193613905,52.76,49.24,0.3964048071,0.179434558,52.46,49.54,0.3777243275,0.178895548,51.82,50.18,0.4064168627,0.179764547,52.66,49.34,0.4325050135
1482,0.193719417,53.94,48.06,0.3947914206,0.179533311,51.76,50.24,0.3529277075,0.178993509,52.8,49.2,0.4025395748,0.179870411,51.12,50.88,0.4371622684
1483,0.193801046,52.54,49.46,0.3983653484,0.179613625,50.54,51.46,0.3753427608,0.179080222,51.74,50.26,0.4090906051,0.180002423,53.28,48.72,0.4482567557
1484,0.19390074,52.26,49.74,0.4041634909,0.179727959,51.98,50.02,0.3823103287,0.179161651,51.94,50.06,0.4243869483,0.180126679,51.3,50.7,0.4414136932
1485,0.193997507,53.16,48.84,0.4055772059,0.179833494,51.48,50.52,0.3908897739,0.179258401,52.7,49.3,0.4207865629,0.180221668,52.12,49.88,0.429160538
1486,0.194081648,52.8,49.2,0.4014605701,0.179919384,52.14,49.86,0.3820494888,0.179351166,52.42,49.58,0.4091816228,0.180330264,53.1,48.9,0.4230619575
1487,0.194171614,52.7,49.3,0.3985772611,0.180028637,52.4,49.6,0.3884107754,0.179446808,52.4,49.6,0.4103054148,0.180422562,50.82,51.18,0.445635569
1488,0.194264731,51.62,50.38,0.3924705105,0.180127338,50.74,51.26,0.394020202,0.179543148,52.6,49.4,0.3976317108,0.180525896,52.56,49.44,0.4352051873
1489,0.194361227,50.88,51.12,0.3870151208,0.180225494,51.94,50.06,0.3906362426,0.179659437,52.44,49.56,0.3982249952,0.180640016,52.02,49.98,0.4426147476
1490,0.194444943,51.56,50.44,0.4071416504,0.180307467,52.56,49.44,0.3656702042,0.179768337,51.28,50.72,0.3938510321,0.180739779,51.84,50.16,0.4503752682
1491,0.194558875,51.48,50.52,0.4195593908,0.180473504,52.12,49.88,0.3786263407,0.179868537,52,50,0.4041935724,0.180829142,50,52,0.4427413474
1492,0.194645977,52.52,49.48,0.4139496413,0.180556062,51.96,50.04,0.4025091601,0.179961098,52.4,49.6,0.4012493893,0.180929197,51.9,50.1,0.4329274037
1493,0.194744621,53.32,48.68,0.4049224316,0.180667166,53.14,48.86,0.3764652389,0.180052171,50.6,51.4,0.3889225294,0.181036766,53.54,48.46,0.4355839116
1494,0.194843167,53.62,48.38,0.4067257315,0.180777537,51.42,50.58,0.3808824866,0.180151875,52.56,49.44,0.3817156296,0.181148904,52.66,49.34,0.4084100329
1495,0.194952061,52.76,49.24,0.392970334,0.180863749,51.58,50.42,0.3768618866,0.180235248,51.9,50.1,0.3826034468,0.181243421,52.8,49.2,0.3974160173
1496,0.195042968,52.28,49.72,0.3957016584,0.180994525,53.56,48.44,0.3571563367,0.180318451,52.62,49.38,0.3823246875,0.18134857,52.14,49.86,0.4033657435
1497,0.195162783,51.92,50.08,0.4024594916,0.181086486,51.7,50.3,0.3627829841,0.180423566,50.98,51.02,0.38049103,0.181473764,52,50,0.3746993981
1498,0.195245079,53,49,0.4104557903,0.181184857,52.22,49.78,0.3614199222,0.180510799,50.72,51.28,0.3886269487,0.181579699,51.48,50.52,0.3675080809
1499,0.195352134,52.72,49.28,0.4118969195,0.181281242,51.56,50.44,0.3690735625,0.180630151,51.1,50.9,0.4102453957,0.181711722,51.98,50.02,0.3760780114
1500,0.195467971,51.22,50.78,0.4016867058,0.181390282,50.78,51.22,0.3784599949,0.180722143,51.18,50.82,0.4141686227,0.181810155,51.46,50.54,0.3705757018
1501,0.195557467,53.52,48.48,0.383882024,0.181501527,51.4,50.6,0.3683819352,0.180816665,50.66,51.34,0.4205272076,0.181924308,52.24,49.76,0.3898812021
1502,0.195693445,51.68,50.32,0.4035772888,0.181599928,53.48,48.52,0.3683000795,0.18092617,52.18,49.82,0.4231157287,0.182033459,52.18,49.82,0.3892282605
1503,0.195792008,52.14,49.86,0.406896642,0.18170375,51.9,50.1,0.381402424,0.181010115,52.4,49.6,0.4236318986,0.182119017,51.04,50.96,0.3846175438
1504,0.19590832,51.78,50.22,0.3944822618,0.18181104,51.16,50.84,0.3719139582,0.18110963,51.08,50.92,0.4262468973,0.182254558,51.7,50.3,0.4090835344
1505,0.196003503,52.02,49.98,0.408536841,0.181906532,51.68,50.32,0.3689549525,0.181218627,51.58,50.42,0.4302588348,0.182361495,52,50,0.4177824872
1506,0.196079349,51.88,50.12,0.4082081917,0.181996343,51.64,50.36,0.3920137899,0.181314771,52.96,49.04,0.426106382,0.182519086,33.44,68.56,0.3964734772
1507,0.196168477,53.52,48.48,0.4123230688,0.18210177,52.4,49.6,0.3907433955,0.181424891,52.24,49.76,0.4345644028,0.182622947,51.62,50.38,0.4113474056
1508,0.196259867,52.9,49.1,0.4213407728,0.182207192,51.84,50.16,0.3899939262,0.181519112,52.32,49.68,0.4341389393,0.1827178,53.12,48.88,0.3975360068
1509,0.196361659,52.16,49.84,0.4219704924,0.182329145,52.78,49.22,0.3885214855,0.181601336,51.74,50.26,0.4092007972,0.182810793,35.4,66.6,0.38506091
1510,0.196456765,51.4,50.6,0.4241144487,0.18242959,52.08,49.92,0.4058025072,0.181713678,52.24,49.76,0.4039884163,0.182890819,52.02,49.98,0.3743010385
1511,0.196568699,52.12,49.88,0.4345973368,0.182539438,51.32,50.68,0.4127023797,0.181792569,52.26,49.74,0.4047894239,0.182978589,52.1,49.9,0.3699400142
1512,0.196661493,52.62,49.38,0.4307057555,0.182646634,51.7,50.3,0.41922471,0.181887783,52.4,49.6,0.4038528094,0.183062428,51.68,50.32,0.3756853572
1513,0.19675218,51.84,50.16,0.4314319078,0.182746975,52.28,49.72,0.4363680053,0.181984047,51.7,50.3,0.416833534,0.183155518,51.82,50.18,0.3708616281
1514,0.196841895,51.76,50.24,0.4441990329,0.182858377,51.8,50.2,0.440284648,0.182078542,51.28,50.72,0.4189032107,0.183259902,52.52,49.48,0.354662897
1515,0.19694522,51.3,50.7,0.4461287822,0.182932271,51.02,50.98,0.4550676821,0.182182482,52.42,49.58,0.4239193096,0.183358269,52.3,49.7,0.3646224451
1516,0.197051491,52.48,49.52,0.4579508797,0.183018548,52.46,49.54,0.4619684592,0.182294375,53.84,48.16,0.4313075375,0.18344186,51.96,50.04,0.3882880395
1517,0.197133247,52.98,49.02,0.4521619564,0.183108029,51.02,50.98,0.448440548,0.182399181,53.92,48.08,0.4270518932,0.183532932,38.02,63.98,0.3922123645
1518,0.197260108,52.9,49.1,0.4449935803,0.183211922,52.54,49.46,0.4395613316,0.182499682,52.72,49.28,0.4288491122,0.183634686,51.26,50.74,0.410739546
1519,0.197382105,52.72,49.28,0.4454038065,0.18333683,51.56,50.44,0.4423816912,0.18258377,51.5,50.5,0.4399781084,0.183727368,34.06,67.94,0.405037628
1520,0.197469354,51.92,50.08,0.453201814,0.183423272,53.62,48.38,0.4488222296,0.182678907,51.4,50.6,0.4436227762,0.183834361,51.62,50.38,0.4086287255
1521,0.197585673,52.4,49.6,0.451048504,0.183511023,50,52,0.4511270322,0.182760974,51.24,50.76,0.4400610733,0.183939947,53.6,48.4,0.4072504288
1522,0.19769636,52.64,49.36,0.4524006001,0.183611292,52.1,49.9,0.4453604588,0.182893797,53.2,48.8,0.4327908879,0.184052608,52.58,49.42,0.3935377465
1523,0.197803855,50.92,51.08,0.446147632,0.183699322,51.7,50.3,0.4482857795,0.182979627,51.82,50.18,0.422031001,0.184164237,51.7,50.3,0.4040652136
1524,0.197900413,51.8,50.2,0.4396064257,0.183786734,51.92,50.08,0.422710005,0.183080312,50.94,51.06,0.4206885388,0.184267895,53.7,48.3,0.4212990549
1525,0.198026952,52.02,49.98,0.4314120133,0.183883166,52.12,49.88,0.4143697624,0.183181655,51.48,50.52,0.4187558266,0.184348113,51.8,50.2,0.4136624819
1526,0.198121598,52.76,49.24,0.4269982962,0.183980763,52.94,49.06,0.4039990794,0.183272545,52.5,49.5,0.4299544642,0.184455065,51.96,50.04,0.4118480213
1527,0.198211372,51.58,50.42,0.4243483372,0.184077064,51.64,50.36,0.4122136157,0.183368503,51.9,50.1,0.425586858,0.184572919,50.9,51.1,0.4008970095
1528,0.198324464,51.76,50.24,0.4213221023,0.184186418,52.56,49.44,0.4073628751,0.183481064,52.62,49.38,0.4255908626,0.184659958,50.84,51.16,0.4048027995
1529,0.198430224,51.56,50.44,0.4232501425,0.184285319,51.32,50.68,0.402842493,0.183567818,51.58,50.42,0.425603435,0.184761234,52.16,49.84,0.4119301728
1530,0.198521425,52.82,49.18,0.4074254398,0.184394049,51.42,50.58,0.3960990284,0.183648133,52.32,49.68,0.430029609,0.184870223,51.66,50.34,0.4199241503
1531,0.198616794,51.7,50.3,0.4093285752,0.184481701,51.08,50.92,0.4022502877,0.183788668,53.06,48.94,0.4445403677,0.184975163,49.26,52.74,0.4158600043
1532,0.198718221,52.02,49.98,0.3937384154,0.184589629,51.36,50.64,0.392693525,0.183904837,53.56,48.44,0.4542921332,0.185062451,51.66,50.34,0.4266467252
1533,0.198821851,51.48,50.52,0.392864388,0.184673714,51.14,50.86,0.380350029,0.183998948,52.36,49.64,0.4722070885,0.185157047,52.26,49.74,0.4110986276
1534,0.198912586,53.26,48.74,0.3940137558,0.184785338,52.82,49.18,0.4031721035,0.184082429,53.54,48.46,0.4892236745,0.185253782,52.26,49.74,0.4096618361
1535,0.199018337,51.3,50.7,0.3711377451,0.184918288,51.14,50.86,0.3803091063,0.184183784,51.26,50.74,0.4800516603,0.185352139,52.24,49.76,0.4027535525
1536,0.199137761,51.92,50.08,0.3679275568,0.185011786,52.44,49.56,0.3818099082,0.18428374,52.88,49.12,0.4729357934,0.185453939,53.42,48.58,0.4039153468
1537,0.199244003,51.76,50.24,0.3661060066,0.185093125,51.1,50.9,0.3886998556,0.18440025,51.64,50.36,0.4504160142,0.185559753,52.74,49.26,0.4058320799
1538,0.199352737,49.08,52.92,0.3645954184,0.185188457,52.44,49.56,0.4039825384,0.184521181,51.2,50.8,0.4351797007,0.18567871,52.44,49.56,0.3940070658
1539,0.199450842,50.84,51.16,0.3619247916,0.185298371,52.78,49.22,0.4050750062,0.184637142,51.96,50.04,0.4387900319,0.185778167,53.1,48.9,0.3962819053
1540,0.199549356,51.32,50.68,0.3855520752,0.185390427,50.36,51.64,0.4150846252,0.184725664,52.98,49.02,0.4398244245,0.18587872,50.84,51.16,0.3861564944
1541,0.19962457,51.8,50.2,0.4029637776,0.185480129,51.32,50.68,0.410084235,0.184856155,51.58,50.42,0.4324582444,0.186009273,52.72,49.28,0.3854552911
1542,0.199721115,52.3,49.7,0.4138214487,0.185580207,51.92,50.08,0.4237987499,0.184945213,51.92,50.08,0.4359660436,0.186109168,53.38,48.62,0.3869419632
1543,0.199824756,52.6,49.4,0.4161219363,0.185678513,51.7,50.3,0.4376876652,0.185036241,52.64,49.36,0.4313190511,0.186212667,53.52,48.48,0.3921210545
1544,0.199909725,52.32,49.68,0.4106441473,0.185766532,51.6,50.4,0.4344123506,0.185145047,52.4,49.6,0.4184141261,0.186318554,51.5,50.5,0.386944795
1545,0.200038599,51.66,50.34,0.4285906303,0.185868811,51.52,50.48,0.465016803,0.185244671,51.78,50.22,0.403250348,0.186409023,36.16,65.84,0.4020765898
1546,0.20012964,52.5,49.5,0.4319984002,0.185979486,52.58,49.42,0.4671615132,0.185334574,52.98,49.02,0.4042037698,0.186526644,52.42,49.58,0.4015224883
1547,0.200238314,51.22,50.78,0.4412019482,0.186079699,52.04,49.96,0.4578053769,0.185441541,51.24,50.76,0.4031390491,0.186617946,51.86,50.14,0.400483895
1548,0.200335387,52.72,49.28,0.4479616695,0.186180506,52.28,49.72,0.4570469342,0.185537314,51.42,50.58,0.4131287064,0.18670165,51.88,50.12,0.4130898998
1549,0.200462253,51.96,50.04,0.4499534651,0.186288055,51.26,50.74,0.4529386015,0.185638929,51.78,50.22,0.4062264276,0.186792295,51.74,50.26,0.4195728163
1550,0.200584052,51.44,50.56,0.4435714004,0.186395783,51.06,50.94,0.4391458449,0.185725501,51.88,50.12,0.3959139421,0.186882793,52.44,49.56,0.4356947574
1551,0.200663283,51.72,50.28,0.417688262,0.186497935,51.5,50.5,0.4127924884,0.185821367,52.5,49.5,0.3882724404,0.186992317,52.42,49.58,0.4346995408
1552,0.200776606,51,51,0.4199479008,0.186593176,51.46,50.54,0.4114291653,0.185912286,53.12,48.88,0.3884539171,0.187098417,51.3,50.7,0.436944929
1553,0.20089974,51.26,50.74,0.4328867067,0.186684752,53.2,48.8,0.3938643847,0.186028703,52.12,49.88,0.3548013406,0.187230472,52.02,49.98,0.4350977259
1554,0.201003787,52.58,49.42,0.4341056333,0.186775907,52.08,49.92,0.3953758558,0.186143057,52.28,49.72,0.3480187939,0.187331812,51.98,50.02,0.4403524458
1555,0.201104251,51.66,50.34,0.4364275627,0.186865041,51.06,50.94,0.3812996172,0.186242686,52.5,49.5,0.3641515389,0.187440713,51.68,50.32,0.4370849912
1556,0.201199544,50.72,51.28,0.4318195754,0.186959363,52.74,49.26,0.3815331147,0.186339042,50.24,51.76,0.3497402175,0.187535066,52.02,49.98,0.4343598371
1557,0.201278458,51.78,50.22,0.4233669007,0.187066653,52.12,49.88,0.3843015592,0.186444366,52.18,49.82,0.3759514748,0.187619199,52.72,49.28,0.4324509803
1558,0.201372659,50.64,51.36,0.4112935396,0.187174707,53.5,48.5,0.3846070553,0.186543358,53.54,48.46,0.3787154256,0.18771681,33.22,68.78,0.4334055901
1559,0.20146674,52.78,49.22,0.4166127688,0.187259048,50.88,51.12,0.3850937738,0.186657856,52.58,49.42,0.3793198376,0.187801313,52.2,49.8,0.4384194117
1560,0.201578778,51.14,50.86,0.4177297398,0.187357733,52.56,49.44,0.3919753476,0.186755507,51.04,50.96,0.3905731465,0.187908328,51.4,50.6,0.4390152099
1561,0.201700966,52.96,49.04,0.4361241254,0.187506834,51.92,50.08,0.41909673,0.186848206,50.24,51.76,0.3850583281,0.188072494,51.9,50.1,0.4500392937
1562,0.201783709,51.34,50.66,0.4294491715,0.187591238,52.66,49.34,0.4097369448,0.186956827,52.06,49.94,0.3804021828,0.188152518,51.46,50.54,0.4456180441
1563,0.201871048,51.68,50.32,0.3970802269,0.187687784,51.2,50.8,0.4251309491,0.187049383,51.02,50.98,0.4008087723,0.188255038,52.38,49.62,0.4353049486
1564,0.201975114,52.22,49.78,0.3944425652,0.187775581,51.48,50.52,0.4338746812,0.187136646,51.84,50.16,0.4061717613,0.188364161,53.92,48.08,0.4313916811
