,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
488,0.006912374496459961,0.00045299530029296875,0.33333333333333337,0.3333333333333334,0.001,"(20, 10)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",529,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,1.3589942664173374e-05,2.174712038229252e-06,4.985886294262796e-17,6.080941944488117e-17
489,0.01348738670349121,0.0004546642303466797,0.4341736694677872,0.4666666666666669,0.001,"(20, 10)",11,"{'rp__n_components': 11, 'NN__hidden_layer_sizes': (20, 10), 'NN__alpha': 0.001}",432,0.5,0.4687500000000003,0.4166666666666667,0.5104166666666669,0.4583333333333333,0.4166666666666668,0.4583333333333333,0.5937500000000003,0.33333333333333337,0.34375,0.004277479296813683,3.421950362779456e-06,0.05600489922445994,0.08447139555297216
490,0.006902217864990234,0.0004530429840087891,0.5500700280112045,0.548185483870968,0.001,"(20, 20)",2,"{'rp__n_components': 2, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",292,0.5,0.5604838709677423,0.5833333333333334,0.5393145161290325,0.5833333333333334,0.5389784946236561,0.5416666666666666,0.5500672043010755,0.5416666666666667,0.5520833333333334,3.5580807853397196e-05,2.6651742196048964e-06,0.03130181602048602,0.008166359618202333
491,0.009158897399902343,0.00045461654663085936,0.4901960784313726,0.5145833333333336,0.001,"(20, 20)",3,"{'rp__n_components': 3, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",364,0.375,0.4304435483870971,0.4166666666666667,0.41969086021505403,0.4583333333333333,0.56989247311828,0.5416666666666666,0.5487231182795703,0.6666666666666669,0.6041666666666666,0.0012878767364460657,1.9625774028069188e-06,0.10259043890419785,0.07527799723204573
492,0.006954336166381836,0.00045371055603027344,0.33333333333333337,0.3333333333333334,0.001,"(20, 20)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",529,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.33333333333333354,0.33333333333333337,0.3333333333333333,3.364646244532751e-05,2.2110029448260555e-06,4.985886294262796e-17,9.288792252416251e-17
493,0.0070111751556396484,0.0004528045654296875,0.33333333333333337,0.3333333333333334,0.001,"(20, 20)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",529,0.3333333333333333,0.33333333333333354,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,4.3945918890292646e-05,2.6134852611627047e-06,4.985886294262796e-17,7.447602459741819e-17
494,0.01549835205078125,0.0004549980163574219,0.8998599439775912,0.8870967741935484,0.001,"(20, 20)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",1,0.9583333333333334,0.9059139784946237,0.9166666666666666,0.8958333333333331,0.9166666666666666,0.895497311827957,0.7916666666666666,0.8840725806451615,0.9166666666666667,0.8541666666666666,0.0013774034265489532,2.5258870388315255e-06,0.05673565574377899,0.0178578912764558
495,0.007045936584472656,0.0004524707794189453,0.3241296518607443,0.324731182795699,0.001,"(20, 20)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",729,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612904,0.3333333333333333,0.3225806451612905,0.28571428571428575,0.3333333333333333,5.8583088490964225e-06,1.2470909910795232e-06,0.01880326550535529,0.004301075268817145
496,0.007860422134399414,0.0004548549652099609,0.5240596238495399,0.5351478494623658,0.001,"(20, 20)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",328,0.5833333333333334,0.5100806451612906,0.5,0.5309139784946239,0.5416666666666666,0.5309139784946239,0.5,0.530913978494624,0.49404761904761907,0.5729166666666666,0.0015809433040303896,1.488159802849506e-06,0.0343319495166944,0.020535945435251803
497,0.012847423553466797,0.00046443939208984375,0.5574229691876752,0.5750000000000001,0.001,"(20, 20)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (20, 20), 'NN__alpha': 0.001}",280,0.5416666666666666,0.4895833333333336,0.5416666666666666,0.604166666666667,0.4583333333333333,0.37500000000000017,0.5833333333333334,0.7083333333333334,0.6666666666666667,0.6979166666666666,0.0032015605762122866,2.139240511407245e-05,0.06724877094915409,0.1273051343121015
