,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
657,0.04189600944519043,0.0009674549102783204,0.04761904761904753,0.04761904761904737,0.0001,"(10, 20)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",583,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.04761904761904721,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.0023290062703191796,3.73153639726903e-06,1.5188222473579498e-17,5.181825478019e-16
658,0.07110757827758789,0.0009196758270263672,0.060936311681362494,0.060645077818238316,0.0001,"(10, 20)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",178,0.04761904761904781,0.047619047619046846,0.11421467610156628,0.10503817338462552,0.04761904761904777,0.04761904761904743,0.047244094488189066,0.05533007284942329,0.04761904761904746,0.04761904761904845,0.042380696591198086,0.00010869739136220047,0.026730739318631833,0.0223965559853992
659,0.05496435165405274,0.0009726524353027344,0.05138597005876048,0.048276519515056585,0.0001,"(10, 20)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (10, 20), 'NN__alpha': 0.0001}",299,0.04761904761904781,0.047619047619046846,0.057003310539034006,0.04729874277393377,0.057003310539033944,0.048192771084337144,0.047619047619047714,0.05065298847891672,0.04761904761904746,0.04761904761904845,0.0019401737860355365,1.557995638492537e-05,0.004600009337669806,0.001222718649518553
660,0.06143651008605957,0.0009204864501953125,0.04761904761904753,0.04761904761904737,0.0001,"(10, 30)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",583,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.04761904761904721,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.013453326034225084,0.0001117218777047424,1.5188222473579498e-17,5.181825478019e-16
661,0.04533243179321289,0.0009438991546630859,0.047619047619047714,0.04761904761904718,0.0001,"(10, 30)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",428,0.04761904761904781,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.04761904761904743,0.047619047619047714,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.014682325848027792,0.00011587093886911285,1.3432272876169125e-16,7.295348589900901e-16
662,0.04473891258239746,0.0009911537170410156,0.047632478158128655,0.047660455486542,0.0001,"(10, 30)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",408,0.04768583450210397,0.047619047619046846,0.047619047619047825,0.04782608695652096,0.04761904761904777,0.04761904761904743,0.047619047619047714,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.010888100715175063,1.0257431187904757e-05,2.6769468858713112e-05,8.281573498948244e-05
663,0.06291141510009765,0.0008734703063964844,0.0476190476190476,0.04761904761904747,0.0001,"(10, 30)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",539,0.04761904761904763,0.04761904761904726,0.04761904761904766,0.04761904761904726,0.04761904761904772,0.0476190476190476,0.047619047619047575,0.04761904761904701,0.04761904761904743,0.04761904761904821,0.029884569758235176,0.0001460438333767397,9.835109524586793e-17,4.1594024439131326e-16
664,0.09066286087036132,0.0007129669189453125,0.0943122979996554,0.09057899495430714,0.0001,"(10, 30)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",50,0.09625196513425778,0.10118264626946033,0.09900131912770227,0.09821772153969542,0.09496940764596934,0.08478903301152835,0.092505197214189,0.08700445125480424,0.08873529304841704,0.08170112269604736,0.016098749150579357,8.153218245121575e-06,0.003474687919607609,0.007692921458745421
665,0.06941146850585937,0.0008597850799560546,0.047544233027209726,0.0476592324693586,0.0001,"(10, 30)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",767,0.04761904761904781,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.047819971870604557,0.047244094488189066,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.015689142451876,0.00012552364820196793,0.00014984906503439437,8.036970062297796e-05
666,0.09127511978149414,0.0006985664367675781,0.06401849504084775,0.05775352307638768,0.0001,"(10, 30)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (10, 30), 'NN__alpha': 0.0001}",161,0.09185669670715134,0.09074792641264191,0.047619047619047554,0.055231397250124506,0.04761904761904754,0.047634691195795095,0.04761904761904752,0.04761904761904659,0.08552188552188542,0.047534552904330285,0.01966547849463518,4.698721516065602e-06,0.02022370246746924,0.016760175852296257
