,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
22,0.013408136367797852,0.0003434658050537109,0.33333333333333337,0.3269489247311829,0.1,"(30,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007782724600759006,1.5568568913759715e-06,4.985886294262796e-17,0.00521429159711583
23,0.013455343246459962,0.00034513473510742185,0.33333333333333337,0.3269489247311829,0.1,"(30,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007836434304988574,1.9867579132079753e-06,4.985886294262796e-17,0.00521429159711583
24,0.013419008255004883,0.0003444671630859375,0.33333333333333337,0.3269489247311829,0.1,"(30,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007762672908695539,2.497825785390624e-06,4.985886294262796e-17,0.00521429159711583
25,0.01341400146484375,0.0003441810607910156,0.33333333333333337,0.3269489247311829,0.1,"(30,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007791293064779955,1.7688023558608443e-06,4.985886294262796e-17,0.00521429159711583
26,0.013396739959716797,0.0003448963165283203,0.33333333333333337,0.3269489247311829,0.1,"(30,)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007755743302886289,2.7125287348418984e-06,4.985886294262796e-17,0.00521429159711583
27,0.013405418395996094,0.00034384727478027345,0.33333333333333337,0.3269489247311829,0.1,"(30,)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007766041921024877,6.106495129998063e-07,4.985886294262796e-17,0.00521429159711583
28,0.013421344757080077,0.0003449440002441406,0.33333333333333337,0.3269489247311829,0.1,"(30,)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007812293379571036,2.4332715648981233e-06,4.985886294262796e-17,0.00521429159711583
29,0.013395881652832032,0.00034265518188476564,0.33333333333333337,0.3269489247311829,0.1,"(30,)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3225806451612905,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3225806451612905,0.33333333333333337,0.3229166666666667,0.007721322080512633,1.3687801451117825e-06,4.985886294262796e-17,0.00521429159711583
30,0.008238458633422851,0.0003474235534667969,0.20313125250100042,0.15383064516129036,0.1,"(40,)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",796,0.25,0.15020161290322587,0.08333333333333333,0.11827956989247315,0.2916666666666667,0.22950268817204308,0.0,0.02116935483870969,0.39880952380952395,0.25,0.001653402806086853,2.4379392683342393e-06,0.1436688180535639,0.08228106669394372
31,0.009254026412963866,0.0003451824188232422,0.33333333333333337,0.3333333333333334,0.1,"(40,)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.0036961586940360354,2.4611450005653265e-06,4.985886294262796e-17,6.080941944488117e-17
