params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.8596430000000055,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.872976999999992,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.7246809999999755,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",5.034187000000031,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.738324999999975,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.48196200000001,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.0989890000000173,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.830526999999961,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.3685240000000363,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.0142529999999965,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.794703000000027,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.0380859999999643,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.8645650000000273,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.500533999999959,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.1452260000000365,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.1983149999999796,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.184640999999999,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2809090000000083,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.128072999999972,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2287560000000326,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.0884300000000167,100,0.0,0.0,0.0,0.0,0.0
