params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.05258699999996,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.3537540000000376,100,2.8380000000000005,5.733333333333333,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",5.883317000000034,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4878139999999576,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.453516000000036,100,2.366666666666666,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.49235699999997,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.239013,100,5.345176470588236,5.733333333333333,4.9411764705882355,5.733333333333333,0.39599920776312114
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4700409999999806,100,2.299333333333333,-1.0,-1.0,5.733333333333333,3.3659932659865293
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.1566399999999817,100,5.353098039215688,5.733333333333333,4.9411764705882355,5.733333333333333,0.39576144178085526
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4158919999999853,100,2.3666666666666667,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.3820249999999987,100,2.905333333333334,5.733333333333333,-1.0,5.733333333333333,3.3232939482788253
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4449920000000134,100,2.7033333333333336,5.733333333333333,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",23.499578999999983,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2552950000000465,100,2.568666666666666,5.733333333333333,-1.0,5.733333333333333,3.360601202827322
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2005100000000084,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2750919999999724,100,2.097333333333333,-1.0,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.159938000000011,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.19597600000003,100,2.770666666666667,5.733333333333333,-1.0,5.733333333333333,3.3423387686535375
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.183308000000011,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.207874000000004,100,2.2319999999999998,-1.0,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.172766999999965,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2250190000000316,100,1.8953333333333333,-1.0,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",5.851986000000011,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.161566999999991,100,5.305568627450982,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3948089459551649
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.0531030000000214,100,5.329333333333334,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39599920776312103
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.312367999999992,100,2.2993333333333332,-1.0,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.017594000000031,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.0394059999999854,100,5.337254901960785,5.337254901960785,4.9411764705882355,5.733333333333333,0.3960784313725489
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.406643000000031,100,1.8953333333333326,-1.0,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.253922999999986,100,2.8380000000000005,5.733333333333333,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3320100000000252,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.306020999999987,100,2.3666666666666667,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",5.854950000000031,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.463758999999982,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2077960000000303,100,5.345176470588237,5.733333333333333,4.9411764705882355,5.733333333333333,0.39599920776312114
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4788259999999696,100,1.9626666666666666,-1.0,-1.0,5.733333333333333,3.3423387686535375
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4962810000000104,100,2.3666666666666667,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2002029999999877,100,5.337254901960787,5.337254901960785,4.9411764705882355,5.733333333333333,0.3960784313725489
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.216274999999996,100,5.353098039215687,5.733333333333333,4.9411764705882355,5.733333333333333,0.3957614417808553
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.5215949999999907,100,2.7033333333333336,5.733333333333333,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.151332000000025,100,5.408549019607844,5.733333333333333,4.9411764705882355,5.733333333333333,0.38960912795706704
