,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
682,0.19710197448730468,0.003901815414428711,0.1313588421815365,0.1273332888385057,0.0001,"(20, 10)",4,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 4, 'NN__alpha': 0.0001}",349,0.11293692433568284,0.11836289397098518,0.19349787134801533,0.15665437809664626,0.11140835525728524,0.12034856575822864,0.12303876985356978,0.12260883989911618,0.11552344884888503,0.1186917664675522,0.013025461502534808,2.353451037163713e-05,0.03143103231770245,0.014737550288564431
683,0.19830698966979982,0.003912496566772461,0.11936052424954516,0.11912441947815551,0.0001,"(20, 10)",5,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 5, 'NN__alpha': 0.0001}",606,0.1182366471472537,0.12107139878094082,0.12422283052422824,0.11781780698950342,0.11365328371374252,0.11802629248168801,0.12987133410533547,0.1161022396164217,0.11074400554058993,0.12260435952222365,0.012799079471759149,1.0865611222436768e-05,0.0069479790124093435,0.002364208168851679
684,0.2046894073486328,0.003956842422485352,0.12643757876832598,0.12328996075941137,0.0001,"(20, 10)",6,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 6, 'NN__alpha': 0.0001}",428,0.120293566749684,0.12284255684935398,0.12240019813701002,0.11897752202209348,0.13603349292553193,0.12766057911167383,0.13088885202404307,0.11582742114946107,0.12258378116590153,0.13114172466447452,0.011049260741660225,3.76421788451015e-05,0.006017292514144983,0.005572060601858484
685,0.19780240058898926,0.003936052322387695,0.1086347038321151,0.11767105612469186,0.0001,"(20, 10)",7,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 7, 'NN__alpha': 0.0001}",736,0.10658221136339616,0.1352927061198666,0.11735523372588967,0.11582068258605721,0.10964582049270867,0.11507245829647192,0.09470193609738742,0.10054223391204509,0.11488104489537321,0.12162719970901847,0.016463740554557838,3.9513375167986364e-05,0.007924773286891907,0.011222715927172182
686,0.2480607509613037,0.003932380676269531,0.157129334226219,0.1560484650062311,0.0001,"(20, 10)",8,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 8, 'NN__alpha': 0.0001}",108,0.13816283661387896,0.13868342341275025,0.18719115242881793,0.19292173808099566,0.20412282254405778,0.1814786746024224,0.14213241406724192,0.13259301087208755,0.11342334307790243,0.13456547806289976,0.03277718573506558,2.4510821440266628e-05,0.0334585340602825,0.025766472608962032
687,0.21467084884643556,0.003953075408935547,0.1275314874282426,0.12807833797172133,0.0001,"(20, 10)",9,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 9, 'NN__alpha': 0.0001}",407,0.11156018057663712,0.12182041830273851,0.12250042059400587,0.11587302899668978,0.17164817480240627,0.1711728253567696,0.12452870890996365,0.11000937715487402,0.10725262020151008,0.12151604004753472,0.02383022731787334,3.1963956508185054e-05,0.02301001027752647,0.02197642858967789
688,0.22309751510620118,0.003967475891113281,0.13677927301336734,0.1393676722258451,0.0001,"(20, 10)",10,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 10, 'NN__alpha': 0.0001}",284,0.12369162137783359,0.15018489218846157,0.12338240431683634,0.11775022700874607,0.19115974597136154,0.18511454907852623,0.13401028619210764,0.12539469446947302,0.11144809628417901,0.1183939983840185,0.02511534616552984,6.945086965855479e-05,0.02813303525269136,0.025738073078657882
689,0.23050179481506347,0.003948307037353516,0.1335243131037796,0.14082651615464833,0.0001,"(20, 10)",11,"{'NN__hidden_layer_sizes': (20, 10), 'filter__n': 11, 'NN__alpha': 0.0001}",320,0.1616825400261361,0.1539876134392832,0.1206994102513762,0.1167718047845409,0.11014942614067515,0.12622786429998845,0.11356767249495808,0.11969207952710839,0.16171502508728264,0.18745321872232082,0.018423984078697178,1.9995687368027782e-05,0.023211259921004406,0.026779387822375857
690,0.27035369873046877,0.003997945785522461,0.14529982448100973,0.1455249686148838,0.0001,"(20, 20)",2,"{'NN__hidden_layer_sizes': (20, 20), 'filter__n': 2, 'NN__alpha': 0.0001}",192,0.15490760596232445,0.17514144776899465,0.11336510542331037,0.11015832111021368,0.13945967493515793,0.12676470990006244,0.17789462994412278,0.15245524464892612,0.14103668553940926,0.16310511964622212,0.013535564777466095,0.0001101702922116066,0.02112015557394613,0.023820047592081717
691,0.22333450317382814,0.0039389610290527345,0.11983005399723846,0.11890339846154958,0.0001,"(20, 20)",3,"{'NN__hidden_layer_sizes': (20, 20), 'filter__n': 3, 'NN__alpha': 0.0001}",592,0.11522170825236173,0.12002277004206795,0.12158660994702639,0.12058132649726115,0.1186355297785925,0.11519754606918833,0.13525539120648486,0.11788364683320245,0.10838834328163903,0.12083170286602803,0.007571938390631323,3.3796420167949e-05,0.008863952201966303,0.0021241482265659454
692,0.22801055908203124,0.004008007049560547,0.13063409791624656,0.12879110148061887,0.0001,"(20, 20)",4,"{'NN__hidden_layer_sizes': (20, 20), 'filter__n': 4, 'NN__alpha': 0.0001}",367,0.10754716973682506,0.11736826934892226,0.1371412159566978,0.11452125901342353,0.1148967357538216,0.12520593159413473,0.18045303961944772,0.17279685497506256,0.11318724331142387,0.11406319247155128,0.014683749438966021,0.00010946974455229554,0.02684753095508643,0.022362381740125815
693,0.23579516410827636,0.004159355163574218,0.13796912569025727,0.14557227929757718,0.0001,"(20, 20)",5,"{'NN__hidden_layer_sizes': (20, 20), 'filter__n': 5, 'NN__alpha': 0.0001}",269,0.10676915114922214,0.11632212115261384,0.08647715358437123,0.12142162938281902,0.19933336053084402,0.184529989691123,0.14616581774003376,0.14240267272480006,0.15161509286960714,0.16318498353653005,0.019047355933097854,0.00016380613325995758,0.03915999132470367,0.025599932024726088
694,0.21234583854675293,0.00392913818359375,0.12043329002076003,0.12236996693274446,0.0001,"(20, 20)",6,"{'NN__hidden_layer_sizes': (20, 20), 'filter__n': 6, 'NN__alpha': 0.0001}",563,0.12045815794439232,0.12996833033805016,0.12103196948432127,0.12133301830999751,0.11813905382034519,0.12012214876322533,0.12557970416024625,0.11846188736951097,0.11693422750387653,0.12196444988293832,0.011342430309796522,3.9770048543070836e-05,0.0029723748477894227,0.003982476750937105
